Category,Sub0Category,Product_name,Territory,Sale_date,ListPrice,Quantity,Sales_amount,Region,Sales_year
components,Handlebars,HL Touring Handlebars,Germany,2012-11-30 00:00:00,91.57,1,91.57,Europe,2013
components,Saddles,HL Touring Seat/Saddle,Germany,2012-11-30 00:00:00,52.64,4,210.56,Europe,2013
components,Saddles,HL Touring Seat/Saddle,United Kingdom,2012-11-30 00:00:00,52.64,2,105.28,Europe,2013
accessories,Hydration Packs,Hydration Pack 0 70 oz.,France,2012-11-30 00:00:00,54.99,5,274.95,Europe,2013
accessories,Hydration Packs,Hydration Pack 0 70 oz.,Germany,2012-11-30 00:00:00,54.99,8,439.92,Europe,2013
components,Touring Frames,"LL Touring Frame 0 Yellow, 44",Germany,2012-11-30 00:00:00,333.42,2,666.84,Europe,2013
components,Touring Frames,"LL Touring Frame 0 Yellow, 50",Germany,2012-11-30 00:00:00,333.42,1,333.42,Europe,2013
components,Touring Frames,"LL Touring Frame 0 Yellow, 62",Germany,2012-11-30 00:00:00,333.42,2,666.84,Europe,2013
components,Handlebars,LL Touring Handlebars,Germany,2012-11-30 00:00:00,46.09,2,92.18,Europe,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",France,2012-11-30 00:00:00,49.99,1,49.99,Europe,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, L",Germany,2012-11-30 00:00:00,49.99,15,749.85,Europe,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",France,2012-11-30 00:00:00,49.99,1,49.99,Europe,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, M",Germany,2012-11-30 00:00:00,49.99,9,449.91,Europe,2013
clothing,Jerseys,"Long0Sleeve Logo Jersey, XL",Germany,2012-11-30 00:00:00,49.99,9,449.91,Europe,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 44",France,2012-11-30 00:00:00,594.83,3,1784.49,Europe,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 48",United Kingdom,2012-11-30 00:00:00,594.83,1,594.83,Europe,2013
components,Pedals,ML Road Pedal,France,2012-11-30 00:00:00,62.09,1,62.09,Europe,2013
components,Saddles,ML Touring Seat/Saddle,Germany,2012-11-30 00:00:00,39.14,1,39.14,Europe,2013
accessories,Tires and Tubes,Patch Kit/8 Patches,Germany,2012-11-30 00:00:00,2.29,12,27.48,Europe,2013
clothing,Socks,"Racing Socks, M",France,2012-11-30 00:00:00,8.99,4,35.96,Europe,2013
bikes,Road Bikes,"Road03500W Yellow, 40",France,2012-11-30 00:00:00,1700.99,2,3401.98,Europe,2013
bikes,Road Bikes,"Road03500W Yellow, 48",France,2012-11-30 00:00:00,1700.99,2,3401.98,Europe,2013
bikes,Road Bikes,"Road0750 Black, 48",France,2012-11-30 00:00:00,539.99,4,2159.96,Europe,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, L",France,2012-11-30 00:00:00,53.99,5,269.95,Europe,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, L",Germany,2012-11-30 00:00:00,53.99,12,647.88,Europe,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, S",France,2012-11-30 00:00:00,53.99,1,53.99,Europe,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, S",Germany,2012-11-30 00:00:00,53.99,7,377.93,Europe,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, XL",France,2012-11-30 00:00:00,53.99,6,323.94,Europe,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, XL",Germany,2012-11-30 00:00:00,53.99,10,539.9,Europe,2013
accessories,Helmets,"Sport0100 Helmet, Black",France,2012-11-30 00:00:00,34.99,6,209.94,Europe,2013
accessories,Helmets,"Sport0100 Helmet, Black",Germany,2012-11-30 00:00:00,34.99,4,139.96,Europe,2013
accessories,Helmets,"Sport0100 Helmet, Blue",France,2012-11-30 00:00:00,34.99,5,174.95,Europe,2013
accessories,Helmets,"Sport0100 Helmet, Blue",Germany,2012-11-30 00:00:00,34.99,13,454.87,Europe,2013
accessories,Helmets,"Sport0100 Helmet, Red",France,2012-11-30 00:00:00,34.99,2,69.98,Europe,2013
accessories,Helmets,"Sport0100 Helmet, Red",Germany,2012-11-30 00:00:00,34.99,2,69.98,Europe,2013
components,Pedals,Touring Pedal,Germany,2012-11-30 00:00:00,80.99,2,161.98,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 46",Germany,2012-11-30 00:00:00,2384.07,4,9536.28,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 46",United Kingdom,2012-11-30 00:00:00,2384.07,3,7152.21,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 50",Germany,2012-11-30 00:00:00,2384.07,6,14304.42,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 60",Germany,2012-11-30 00:00:00,2384.07,13,30992.91,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 60",United Kingdom,2012-11-30 00:00:00,2384.07,2,4768.14,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 46",United Kingdom,2012-11-30 00:00:00,2384.07,1,2384.07,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 50",Germany,2012-11-30 00:00:00,2384.07,4,9536.28,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 60",France,2012-11-30 00:00:00,2384.07,3,7152.21,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 60",Germany,2012-11-30 00:00:00,2384.07,4,9536.28,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 60",United Kingdom,2012-11-30 00:00:00,2384.07,3,7152.21,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 46",Germany,2012-11-30 00:00:00,1214.85,2,2429.7,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 54",France,2012-11-30 00:00:00,1214.85,2,2429.7,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 54",Germany,2012-11-30 00:00:00,1214.85,4,4859.4,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 54",United Kingdom,2012-11-30 00:00:00,1214.85,3,3644.55,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 60",Germany,2012-11-30 00:00:00,1214.85,2,2429.7,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 60",United Kingdom,2012-11-30 00:00:00,1214.85,3,3644.55,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",Germany,2012-11-30 00:00:00,742.35,2,1484.7,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",United Kingdom,2012-11-30 00:00:00,742.35,2,1484.7,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 54",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 54",Germany,2012-11-30 00:00:00,742.35,5,3711.75,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 54",United Kingdom,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 44",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 44",United Kingdom,2012-11-30 00:00:00,742.35,4,2969.4,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 50",France,2012-11-30 00:00:00,742.35,2,1484.7,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 50",Germany,2012-11-30 00:00:00,742.35,4,2969.4,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 50",United Kingdom,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 62",Germany,2012-11-30 00:00:00,742.35,11,8165.85,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 62",United Kingdom,2012-11-30 00:00:00,742.35,3,2227.05,Europe,2013
accessories,Bottles and Cages,Water Bottle 0 30 oz.,France,2012-11-30 00:00:00,4.99,6,29.94,Europe,2013
accessories,Bottles and Cages,Water Bottle 0 30 oz.,Germany,2012-11-30 00:00:00,4.99,16,79.84,Europe,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 42",United Kingdom,2012-11-30 00:00:00,1364.5,2,2729,Europe,2013
components,Handlebars,HL Mountain Handlebars,United Kingdom,2012-11-30 00:00:00,120.27,2,240.54,Europe,2013
components,Pedals,HL Mountain Pedal,United Kingdom,2012-11-30 00:00:00,80.99,1,80.99,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Black, 42",United Kingdom,2012-11-30 00:00:00,249.79,2,499.58,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Black, 44",United Kingdom,2012-11-30 00:00:00,249.79,4,999.16,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 40",United Kingdom,2012-11-30 00:00:00,264.05,4,1056.2,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 42",United Kingdom,2012-11-30 00:00:00,264.05,2,528.1,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 44",United Kingdom,2012-11-30 00:00:00,264.05,3,792.15,Europe,2013
components,Handlebars,LL Mountain Handlebars,United Kingdom,2012-11-30 00:00:00,44.54,4,178.16,Europe,2013
components,Pedals,LL Mountain Pedal,United Kingdom,2012-11-30 00:00:00,40.49,1,40.49,Europe,2013
components,Saddles,LL Mountain Seat/Saddle,United Kingdom,2012-11-30 00:00:00,27.12,2,54.24,Europe,2013
components,Mountain Frames,"ML Mountain Frame0W 0 Silver, 42",United Kingdom,2012-11-30 00:00:00,364.09,3,1092.27,Europe,2013
components,Mountain Frames,"ML Mountain Frame0W 0 Silver, 46",United Kingdom,2012-11-30 00:00:00,364.09,2,728.18,Europe,2013
components,Handlebars,ML Mountain Handlebars,United Kingdom,2012-11-30 00:00:00,61.92,1,61.92,Europe,2013
components,Pedals,ML Mountain Pedal,United Kingdom,2012-11-30 00:00:00,62.09,2,124.18,Europe,2013
components,Saddles,ML Mountain Seat/Saddle,United Kingdom,2012-11-30 00:00:00,39.14,2,78.28,Europe,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",United Kingdom,2012-11-30 00:00:00,2294.99,1,2294.99,Europe,2013
bikes,Mountain Bikes,"Mountain0200 Black, 46",United Kingdom,2012-11-30 00:00:00,2294.99,2,4589.98,Europe,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 38",United Kingdom,2012-11-30 00:00:00,2319.99,5,11599.95,Europe,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 42",United Kingdom,2012-11-30 00:00:00,2319.99,5,11599.95,Europe,2013
bikes,Mountain Bikes,"Mountain0200 Silver, 46",United Kingdom,2012-11-30 00:00:00,2319.99,2,4639.98,Europe,2013
bikes,Mountain Bikes,"Mountain04000W Silver, 46",United Kingdom,2012-11-30 00:00:00,769.49,2,1538.98,Europe,2013
bikes,Mountain Bikes,"Mountain0500 Black, 42",United Kingdom,2012-11-30 00:00:00,539.99,2,1079.98,Europe,2013
bikes,Mountain Bikes,"Mountain0500 Black, 44",United Kingdom,2012-11-30 00:00:00,539.99,1,539.99,Europe,2013
bikes,Mountain Bikes,"Mountain0500 Black, 48",United Kingdom,2012-11-30 00:00:00,539.99,2,1079.98,Europe,2013
bikes,Mountain Bikes,"Mountain0500 Black, 52",United Kingdom,2012-11-30 00:00:00,539.99,3,1619.97,Europe,2013
bikes,Mountain Bikes,"Mountain0500 Silver, 42",United Kingdom,2012-11-30 00:00:00,564.99,2,1129.98,Europe,2013
bikes,Mountain Bikes,"Mountain0500 Silver, 44",United Kingdom,2012-11-30 00:00:00,564.99,1,564.99,Europe,2013
bikes,Mountain Bikes,"Mountain0500 Silver, 48",United Kingdom,2012-11-30 00:00:00,564.99,3,1694.97,Europe,2013
bikes,Mountain Bikes,"Mountain0500 Silver, 52",United Kingdom,2012-11-30 00:00:00,564.99,2,1129.98,Europe,2013
bikes,Road Bikes,"Road0250 Black, 44",France,2012-11-30 00:00:00,2443.35,1,2443.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 50",Germany,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
clothing,Shorts,"Women's Mountain Shorts, L",United Kingdom,2012-11-30 00:00:00,69.99,7,489.93,Europe,2013
clothing,Shorts,"Women's Mountain Shorts, M",United Kingdom,2012-11-30 00:00:00,69.99,2,139.98,Europe,2013
clothing,Shorts,"Women's Mountain Shorts, S",United Kingdom,2012-11-30 00:00:00,69.99,17,1189.83,Europe,2013
bikes,Road Bikes,"Road0750 Black, 52",Germany,2012-11-30 00:00:00,539.99,1,539.99,Europe,2013
clothing,Caps,AWC Logo Cap,France,2012-11-30 00:00:00,8.99,3,26.97,Europe,2013
components,Chains,Chain,France,2012-11-30 00:00:00,20.24,3,60.72,Europe,2013
components,Chains,Chain,United Kingdom,2012-11-30 00:00:00,20.24,1,20.24,Europe,2013
clothing,Vests,"Classic Vest, S",France,2012-11-30 00:00:00,63.5,3,190.5,Europe,2013
components,Brakes,Front Brakes,France,2012-11-30 00:00:00,106.5,3,319.5,Europe,2013
components,Brakes,Front Brakes,United Kingdom,2012-11-30 00:00:00,106.5,6,639,Europe,2013
components,Derailleurs,Front Derailleur,France,2012-11-30 00:00:00,91.49,3,274.47,Europe,2013
components,Derailleurs,Front Derailleur,United Kingdom,2012-11-30 00:00:00,91.49,2,182.98,Europe,2013
clothing,Gloves,"Half0Finger Gloves, S",France,2012-11-30 00:00:00,24.49,1,24.49,Europe,2013
accessories,Bike Racks,Hitch Rack 0 40Bike,France,2012-11-30 00:00:00,120,3,360,Europe,2013
components,Bottom Brackets,HL Bottom Bracket,France,2012-11-30 00:00:00,121.49,1,121.49,Europe,2013
components,Saddles,HL Touring Seat/Saddle,France,2012-11-30 00:00:00,52.64,2,105.28,Europe,2013
components,Bottom Brackets,LL Bottom Bracket,France,2012-11-30 00:00:00,53.99,4,215.96,Europe,2013
components,Cranksets,LL Crankset,France,2012-11-30 00:00:00,175.49,1,175.49,Europe,2013
components,Road Frames,"ML Road Frame0W 0 Yellow, 38",Germany,2012-11-30 00:00:00,594.83,1,594.83,Europe,2013
bikes,Mountain Bikes,"Mountain0200 Black, 38",France,2012-11-30 00:00:00,2294.99,1,2294.99,Europe,2013
components,Brakes,Rear Brakes,France,2012-11-30 00:00:00,106.5,2,213,Europe,2013
bikes,Road Bikes,"Road05500W Yellow, 42",Germany,2012-11-30 00:00:00,1120.49,1,1120.49,Europe,2013
bikes,Road Bikes,"Road05500W Yellow, 48",Germany,2012-11-30 00:00:00,1120.49,1,1120.49,Europe,2013
clothing,Jerseys,"Short0Sleeve Classic Jersey, XL",France,2012-11-30 00:00:00,53.99,5,269.95,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 46",France,2012-11-30 00:00:00,2384.07,1,2384.07,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 46",United Kingdom,2012-11-30 00:00:00,2384.07,4,9536.28,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 50",France,2012-11-30 00:00:00,2384.07,2,4768.14,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 54",France,2012-11-30 00:00:00,2384.07,1,2384.07,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 60",France,2012-11-30 00:00:00,2384.07,1,2384.07,Europe,2013
bikes,Touring Bikes,"Touring01000 Blue, 60",United Kingdom,2012-11-30 00:00:00,2384.07,4,9536.28,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 46",France,2012-11-30 00:00:00,2384.07,1,2384.07,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 46",United Kingdom,2012-11-30 00:00:00,2384.07,4,9536.28,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 54",France,2012-11-30 00:00:00,2384.07,2,4768.14,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 60",France,2012-11-30 00:00:00,2384.07,1,2384.07,Europe,2013
bikes,Touring Bikes,"Touring01000 Yellow, 60",United Kingdom,2012-11-30 00:00:00,2384.07,2,4768.14,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 46",France,2012-11-30 00:00:00,1214.85,1,1214.85,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 54",France,2012-11-30 00:00:00,1214.85,2,2429.7,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 54",United Kingdom,2012-11-30 00:00:00,1214.85,5,6074.25,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 60",France,2012-11-30 00:00:00,1214.85,1,1214.85,Europe,2013
bikes,Touring Bikes,"Touring02000 Blue, 60",United Kingdom,2012-11-30 00:00:00,1214.85,1,1214.85,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",France,2012-11-30 00:00:00,742.35,3,2227.05,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 50",United Kingdom,2012-11-30 00:00:00,742.35,3,2227.05,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 54",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 54",United Kingdom,2012-11-30 00:00:00,742.35,3,2227.05,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 58",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Blue, 62",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 44",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 50",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 50",United Kingdom,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 54",France,2012-11-30 00:00:00,742.35,2,1484.7,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 62",France,2012-11-30 00:00:00,742.35,1,742.35,Europe,2013
bikes,Touring Bikes,"Touring03000 Yellow, 62",United Kingdom,2012-11-30 00:00:00,742.35,2,1484.7,Europe,2013
clothing,Shorts,"Women's Mountain Shorts, L",France,2012-11-30 00:00:00,69.99,8,559.92,Europe,2013
clothing,Shorts,"Women's Mountain Shorts, S",France,2012-11-30 00:00:00,69.99,2,139.98,Europe,2013
clothing,Caps,AWC Logo Cap,United Kingdom,2012-12-31 00:00:00,8.99,8,71.92,Europe,2013
accessories,Cleaners,Bike Wash 0 Dissolver,United Kingdom,2012-12-31 00:00:00,7.95,4,31.8,Europe,2013
components,Chains,Chain,Germany,2012-12-31 00:00:00,20.24,2,40.48,Europe,2013
components,Chains,Chain,United Kingdom,2012-12-31 00:00:00,20.24,3,60.72,Europe,2013
clothing,Vests,"Classic Vest, M",United Kingdom,2012-12-31 00:00:00,63.5,8,508,Europe,2013
clothing,Vests,"Classic Vest, S",France,2012-12-31 00:00:00,63.5,3,190.5,Europe,2013
clothing,Vests,"Classic Vest, S",United Kingdom,2012-12-31 00:00:00,63.5,8,508,Europe,2013
components,Brakes,Front Brakes,Germany,2012-12-31 00:00:00,106.5,3,319.5,Europe,2013
components,Brakes,Front Brakes,United Kingdom,2012-12-31 00:00:00,106.5,5,532.5,Europe,2013
components,Derailleurs,Front Derailleur,Germany,2012-12-31 00:00:00,91.49,1,91.49,Europe,2013
components,Derailleurs,Front Derailleur,United Kingdom,2012-12-31 00:00:00,91.49,7,640.43,Europe,2013
clothing,Gloves,"Half0Finger Gloves, L",United Kingdom,2012-12-31 00:00:00,24.49,3,73.47,Europe,2013
clothing,Gloves,"Half0Finger Gloves, M",United Kingdom,2012-12-31 00:00:00,24.49,4,97.96,Europe,2013
clothing,Gloves,"Half0Finger Gloves, S",United Kingdom,2012-12-31 00:00:00,24.49,3,73.47,Europe,2013
accessories,Bike Racks,Hitch Rack 0 40Bike,United Kingdom,2012-12-31 00:00:00,120,2,240,Europe,2013
components,Bottom Brackets,HL Bottom Bracket,Germany,2012-12-31 00:00:00,121.49,2,242.98,Europe,2013
components,Bottom Brackets,HL Bottom Bracket,United Kingdom,2012-12-31 00:00:00,121.49,3,364.47,Europe,2013
components,Cranksets,HL Crankset,Germany,2012-12-31 00:00:00,404.99,1,404.99,Europe,2013
components,Cranksets,HL Crankset,United Kingdom,2012-12-31 00:00:00,404.99,4,1619.96,Europe,2013
components,Mountain Frames,"HL Mountain Frame 0 Black, 38",United Kingdom,2012-12-31 00:00:00,1349.6,5,6748,Europe,2013
components,Mountain Frames,"HL Mountain Frame 0 Black, 42",United Kingdom,2012-12-31 00:00:00,1349.6,2,2699.2,Europe,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 38",United Kingdom,2012-12-31 00:00:00,1364.5,6,8187,Europe,2013
components,Mountain Frames,"HL Mountain Frame 0 Silver, 46",United Kingdom,2012-12-31 00:00:00,1364.5,2,2729,Europe,2013
components,Pedals,HL Mountain Pedal,United Kingdom,2012-12-31 00:00:00,80.99,9,728.91,Europe,2013
components,Saddles,HL Mountain Seat/Saddle,United Kingdom,2012-12-31 00:00:00,52.64,3,157.92,Europe,2013
components,Touring Frames,"HL Touring Frame 0 Blue, 54",Germany,2012-12-31 00:00:00,1003.91,2,2007.82,Europe,2013
components,Touring Frames,"HL Touring Frame 0 Blue, 60",United Kingdom,2012-12-31 00:00:00,1003.91,3,3011.73,Europe,2013
components,Touring Frames,"HL Touring Frame 0 Yellow, 54",Germany,2012-12-31 00:00:00,1003.91,2,2007.82,Europe,2013
components,Touring Frames,"HL Touring Frame 0 Yellow, 54",United Kingdom,2012-12-31 00:00:00,1003.91,4,4015.64,Europe,2013
components,Touring Frames,"HL Touring Frame 0 Yellow, 60",United Kingdom,2012-12-31 00:00:00,1003.91,7,7027.37,Europe,2013
components,Saddles,HL Touring Seat/Saddle,Germany,2012-12-31 00:00:00,52.64,3,157.92,Europe,2013
components,Saddles,HL Touring Seat/Saddle,United Kingdom,2012-12-31 00:00:00,52.64,5,263.2,Europe,2013
accessories,Hydration Packs,Hydration Pack 0 70 oz.,United Kingdom,2012-12-31 00:00:00,54.99,10,549.9,Europe,2013
components,Bottom Brackets,LL Bottom Bracket,Germany,2012-12-31 00:00:00,53.99,5,269.95,Europe,2013
components,Bottom Brackets,LL Bottom Bracket,United Kingdom,2012-12-31 00:00:00,53.99,5,269.95,Europe,2013
components,Cranksets,LL Crankset,Germany,2012-12-31 00:00:00,175.49,4,701.96,Europe,2013
components,Cranksets,LL Crankset,United Kingdom,2012-12-31 00:00:00,175.49,2,350.98,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Black, 42",United Kingdom,2012-12-31 00:00:00,249.79,4,999.16,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Black, 44",United Kingdom,2012-12-31 00:00:00,249.79,3,749.37,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Black, 48",United Kingdom,2012-12-31 00:00:00,249.79,3,749.37,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 40",United Kingdom,2012-12-31 00:00:00,264.05,5,1320.25,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 42",United Kingdom,2012-12-31 00:00:00,264.05,4,1056.2,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 44",United Kingdom,2012-12-31 00:00:00,264.05,1,264.05,Europe,2013
components,Mountain Frames,"LL Mountain Frame 0 Silver, 52",United Kingdom,2012-12-31 00:00:00,264.05,6,1584.3,Europe,2013
components,Handlebars,LL Mountain Handlebars,United Kingdom,2012-12-31 00:00:00,44.54,4,178.16,Europe,2013
components,Pedals,LL Mountain Pedal,United Kingdom,2012-12-31 00:00:00,40.49,3,121.47,Europe,2013
